"","date","county","model3.pred","model3.w","model2.pred","model2.w","clep"
"1",2020-11-25,6107,316.508429109105,0.434122663256736,307.2,0.565877336743264,311.241000035581
"2",2020-11-24,6107,316.500391482885,0.430389007448044,307.1,0.569610992551956,311.145825159942
"3",2020-11-23,6107,314.256445782116,0.425720733209227,303.1,0.574279266790773,307.849530278371
"4",2020-11-22,6107,314.259071213513,0.435414646689966,302.2,0.564585353310034,307.450696231841
"5",2020-11-21,6107,313.134330070088,0.43427288974983,300,0.56572711025017,305.703883474465
"6",2020-11-20,6107,313.135167039533,0.43640930554498,301.7,0.56359069445502,306.690413306513
"7",2020-11-19,6107,313.145927040737,0.435029720830358,302.1,0.564970279169642,306.905306556844
"8",2020-11-18,6107,313.151667382159,0.444935795681295,301.2,0.555064204318705,306.517724636399
"9",2020-11-17,6107,312.022501526995,0.437811320203892,299,0.562188679796109,304.701398585891
"10",2020-11-16,6107,312.029196851692,0.437794489287812,302.4,0.562205510712188,306.615609317938
"11",2020-11-15,6107,312.0399697915,0.442152829181803,303.2,0.557847170818197,307.108617653193
"12",2020-11-14,6107,312.04243812041,0.44527631505418,301.4,0.55472368494582,306.138825629448
"13",2020-11-13,6107,309.793012247432,0.440386265859582,297,0.559613734140418,302.633866892743
"14",2020-11-12,6107,309.807798666351,0.44032356546063,297,0.55967643453937,302.63957557447
"15",2020-11-11,6107,309.815527740234,0.453058684090231,300.4,0.546941315909769,304.665786608005
"16",2020-11-10,6107,309.813891194602,0.449214726978562,301.2,0.550785273021438,305.069486781206
"17",2020-11-09,6107,309.817866934456,0.456583122133238,302.8,0.543416877866763,306.00423959565
"18",2020-11-08,6107,307.571220603646,0.468038726200569,299.2,0.531961273799431,303.118055428074
"19",2020-11-07,6107,307.567425562628,0.478791161499696,297.4,0.521208838500304,302.268073494592
"20",2020-11-06,6107,305.324560812663,0.474855777427055,294.7,0.525144222572945,299.745134084518
"21",2020-11-05,6107,305.339224606722,0.480576591673125,296.8,0.519423408326875,300.90375145703
"22",2020-11-04,6107,305.346176951258,0.491387568611008,296.3,0.508612431388992,300.745178897304
"23",2020-11-03,6107,304.221236136965,0.489509491793145,298.3,0.510490508206855,301.198501292193
"24",2020-11-02,6107,303.096804936904,0.507619965918974,300.7,0.492380034081026,301.916666040386
"25",2020-11-01,6107,303.1066775758,0.513765505646373,298.8,0.486234494353627,301.012622382387
"26",2020-10-31,6107,299.732440347521,0.509026200360907,290.4,0.490973799639093,295.150456650194
"27",2020-10-30,6107,297.486142541347,0.513310503168087,289.4,0.486689496831913,293.550701896588
"28",2020-10-29,6107,297.494477069823,0.543815513247391,293.6,0.456184486752609,295.717877046556
"29",2020-10-28,6107,297.506129322602,0.537102595481345,297.7,0.462897404518655,297.595871555982
"30",2020-10-27,6107,295.253783394415,0.514325332569113,297.8,0.485674667430887,296.49041629754
"31",2020-10-26,6107,292.991802171275,0.491675505282431,293.6,0.508324494717569,293.30096402525
"32",2020-10-25,6107,289.633239810164,0.491859194134181,284.7,0.508140805865819,287.126459357498
"33",2020-10-24,6107,286.267025093754,0.487093814230365,278.9,0.512906185769635,282.488432352447
"34",2020-10-23,6107,285.153781163407,0.512367911195983,277.1,0.487632088804017,281.226499031924
"35",2020-10-22,6107,285.171311200943,0.505392789113396,277.9,0.494607210886604,281.574868248356
"36",2020-10-21,6107,284.061394059951,0.491510943020725,282.9,0.508489056979275,283.470837889625
"37",2020-10-20,6107,284.078053734257,0.478741677637216,283.6,0.521258322362784,283.828864246739
"38",2020-10-19,6107,282.970353135102,0.479096277536631,277.8,0.520903722463369,280.277096940577
"39",2020-10-18,6107,278.485591788148,0.472310389907191,269,0.527689610092809,273.480143555961
"40",2020-10-17,6107,278.495328705548,0.466455531704532,269,0.533544468295468,273.429148600056
"41",2020-10-16,6107,278.508619489176,0.484847923951308,269,0.515152076048692,273.61023441897
"42",2020-10-15,6107,278.523502877302,0.477429169671613,272.4,0.522570830328387,275.323538894192
"43",2020-10-14,6107,278.534554126437,0.462908437579048,276.6,0.537091562420952,277.495521428081
"44",2020-10-13,6107,278.547364878086,0.4600329606011,275.6,0.5399670393989,276.955884990838
"45",2020-10-12,6107,276.314526046556,0.457256535989758,269.4,0.542743464010242,272.561712228059
"46",2020-10-11,6107,274.091144615929,0.465429927628198,265,0.534570072371802,269.231290780649
"47",2020-10-10,6107,274.106939799606,0.46806120902609,265,0.53193879097391,269.262605253131
"48",2020-10-09,6107,274.124979699662,0.473241570015033,268.4,0.526758429984967,271.109298381372
"49",2020-10-08,6107,274.145356552489,0.484059295285424,269.2,0.515940704714576,271.593845807733
"50",2020-10-07,6107,274.153763935793,0.484683454817932,267.4,0.515316545182068,270.673437637425
"51",2020-10-06,6107,271.922201499607,0.473424093460257,263,0.526575906539743,267.223985156621
"52",2020-10-05,6107,271.921795549076,0.478327452208404,263,0.521672547791596,267.267539734114
"53",2020-10-04,6107,271.928076195104,0.486429489733894,263,0.513570510266106,267.34287954789
